recipe_id,ingredient_id,line_no,amount,unit,raw_text,type_tag,anchor_name,anchor_form,sour,sweet,bitter,aroma,fruity,body,role_rule,role_confidence,role_reason,role_source,amount_value,amount_ratio_all,amount_rank_all
19,8,2,37.5,oz,37.5 oz Cranberry Juice,juice,cranberry,juice,0.6,0.4,0.3,0.5,0.7,0.3,acid,0.85,"Cranberry juice provides acidity (sour=0.6) and is a common acidic component in cocktails, though it also has some sweetness",llm_contextual_v1,37.5,0.375,1.0
19,50,1,25.0,oz,25 oz King's Ginger Liqueur,liqueur,ginger,liqueur,0.1,0.8,0.3,0.9,0.4,0.7,base_spirit,0.9,"King's Ginger Liqueur is the primary alcoholic component (liqueur with 0.250 amount_ratio, second highest amount) and provides the main spirit foundation",llm_contextual_v1,25.0,0.25,2.0
19,95,3,37.5,oz,37.5 oz Fever-Tree Lemonade,other,lemon,other,0.8,0.6,0.3,0.5,0.7,0.4,dilution,0.8,"Fever-Tree Lemonade serves as a mixer that dilutes and lengthens the drink (largest amount at 0.375 ratio, categorized as 'other' type)",llm_contextual_v1,37.5,0.375,1.0
20,96,1,0.75,c,.75 c Junipero Gin,spirit,juniper,spirit,0.2,0.3,0.4,0.9,0.5,0.7,base_spirit,0.9,"Junipero Gin is a spirit with high aroma and body, used in equal amount to Calvados, but gin is a classic base spirit in cocktails, providing the primary alcoholic foundation.",llm_contextual_v1,0.75,0.1,3.0
20,97,2,0.75,c,.75 c C. Drouin Calvados Selection,other,apple,spirit,0.3,0.6,0.4,0.8,0.7,0.7,modifier,0.85,"C. Drouin Calvados Selection is an apple brandy spirit that modifies and enhances the gin base with fruity and sweet notes, adding complexity as a secondary spirit.",llm_contextual_v1,0.75,0.1,3.0
20,98,3,0.5,c,.5 c Lemon Juice,juice,lemon,juice,0.8,0.3,0.4,0.6,0.7,0.2,acid,0.95,"Lemon juice is a citrus juice with high sourness, typically used to add acidity and balance sweetness in cocktails.",llm_contextual_v1,0.5,0.06666666666666667,4.0
20,99,4,0.5,c,.5 c Ginger-Vanilla Syrup,syrup,ginger,syrup,0.1,0.9,0.3,0.7,0.4,0.6,sweetener,0.9,"Ginger-Vanilla Syrup is a syrup with very high sweetness, used to sweeten the drink and balance the acidity from lemon juice.",llm_contextual_v1,0.5,0.06666666666666667,4.0
20,100,5,4.0,dash,4 dash Angostura Bitters,bitters,angostura,bitters,0.1,0.2,0.9,0.8,0.3,0.1,bitters,0.95,"Angostura Bitters is a classic bitters with high bitterness and aroma, used in dashes to add concentrated flavoring and complexity.",llm_contextual_v1,4.0,0.5333333333333333,1.0
20,101,6,1.0,bottle,1 bottle Sparkling Rose,other,grape,fortified_wine,0.3,0.6,0.4,0.7,0.8,0.5,dilution,0.8,"Sparkling Rose is a sparkling wine added in a bottle amount, likely used to dilute and lighten the drink while adding effervescence and fruity notes.",llm_contextual_v1,1.0,0.13333333333333333,2.0
21,7,4,0.75,oz,.75 oz Lemon Juice,juice,lemon,juice,0.8,0.3,0.4,0.6,0.7,0.2,acid,0.95,"Lemon juice is a classic acid component in cocktails, providing sourness and balancing sweetness, as indicated by its high sour flavor profile and typical usage in this amount.",llm_contextual_v1,0.75,0.25,2.0
21,26,2,0.5,oz,.5 oz Luxardo Fernet,other,herbal_botanical,bitters,0.1,0.2,0.9,0.8,0.1,0.3,bitters,0.9,"Luxardo Fernet is labeled as a bitters with high bitter and aroma flavors, used in small quantity (0.5 oz) typical for bitters to add complexity and herbal notes.",llm_contextual_v1,0.5,0.16666666666666666,3.0
21,50,1,1.5,oz,1.5 oz King's Ginger Liqueur,liqueur,ginger,liqueur,0.1,0.8,0.3,0.9,0.4,0.7,base_spirit,0.85,"King's Ginger Liqueur has the largest amount (1.5 oz) and highest amount_ratio, serving as the primary alcoholic foundation with sweet and aromatic ginger flavors, though it's a liqueur, its role is foundational here.",llm_contextual_v1,1.5,0.5,1.0
21,104,3,0.25,oz,.25 oz BenRiach Curiositas Single Malt 10 YO,other,barley,spirit,0.2,0.4,0.5,0.8,0.3,0.7,modifier,0.8,"BenRiach Single Malt is used in a small amount (0.25 oz) to modify and enhance the base spirit with smoky, complex notes from the single malt whisky, adding depth without being the main component.",llm_contextual_v1,0.25,0.08333333333333333,4.0
22,7,4,0.5,oz,.5 oz Lemon juice,juice,lemon,juice,0.8,0.3,0.4,0.6,0.7,0.2,acid,0.95,"Lemon juice is a classic acidic component in cocktails, providing sourness to balance sweetness",llm_contextual_v1,0.5,0.07142857142857142,4.0
22,65,5,1.0,oz,1 oz Pineapple juice,juice,pineapple,juice,0.6,0.7,0.3,0.8,0.9,0.4,modifier,0.85,Pineapple juice enhances the tropical flavor profile and modifies the base spirit with fruity notes,llm_contextual_v1,1.0,0.14285714285714285,3.0
22,106,1,1.5,oz,1.5 oz Pink Pigeon Rum,spirit,sugarcane,spirit,0.1,0.4,0.1,0.7,0.3,0.8,base_spirit,0.95,Pink Pigeon Rum is the primary alcoholic component with the largest amount among spirits,llm_contextual_v1,1.5,0.21428571428571427,2.0
22,107,2,0.5,oz,.5 oz Luxardo Amaretto di Saschira,other,almond,liqueur,0.1,0.9,0.3,0.8,0.4,0.7,sweetener,0.9,Luxardo Amaretto di Saschira has high sweetness (sweet=0.9) and serves as a sweetening liqueur,llm_contextual_v1,0.5,0.07142857142857142,4.0
22,108,3,0.5,oz,.5 oz Osha Falernum,beer,lime,liqueur,0.3,0.8,0.4,0.9,0.7,0.7,modifier,0.8,Falernum is a spiced liqueur that modifies the flavor profile with lime and spice notes,llm_contextual_v1,0.5,0.07142857142857142,4.0
22,111,6,3.0,dash,3 dash Orange bitters,bitters,orange,bitters,0.2,0.4,0.9,0.8,0.6,0.1,bitters,0.95,Orange bitters are explicitly labeled as bitters and used in small quantities (dashes) for flavor enhancement,llm_contextual_v1,3.0,0.42857142857142855,1.0
23,112,1,,oz,oz Junipero Gin,spirit,juniper,spirit,0.2,0.3,0.4,0.9,0.5,0.7,base_spirit,0.95,"Junipero Gin is a spirit with high aroma and body, typically serving as the primary alcoholic foundation in cocktails.",llm_contextual_v1,,0.0,
23,113,2,,oz,oz Lemon,other,lemon,other,0.8,0.3,0.4,0.7,0.6,0.3,acid,0.9,"Lemon juice is a common source of acidity in cocktails, with high sour flavor profile, used to balance sweetness.",llm_contextual_v1,,0.0,
23,114,3,,oz,oz Elder Flower Liquor,other,elderflower,liqueur,0.1,0.8,0.2,0.7,0.6,0.5,modifier,0.85,"Elder Flower Liquor is a liqueur that modifies the base spirit's flavor with floral and sweet notes, enhancing complexity.",llm_contextual_v1,,0.0,
23,115,4,,oz,oz Honey Syrup,syrup,honey,syrup,0.1,0.9,0.2,0.7,0.6,0.5,sweetener,0.95,"Honey Syrup is a syrup with very high sweet flavor, used to add sweetness and balance acidity in the cocktail.",llm_contextual_v1,,0.0,
23,116,5,,oz,oz Carrot Juice,juice,carrot,juice,0.1,0.6,0.3,0.4,0.3,0.3,other,0.8,Carrot Juice is a unique ingredient that doesn't fit standard cocktail roles; it likely adds vegetable sweetness and body as a distinctive component.,llm_contextual_v1,,0.0,
24,22,2,0.5,oz,.5 oz Luxardo Maraschino Liqueur,liqueur,cherry,liqueur,0.1,0.8,0.4,0.9,0.7,0.6,modifier,0.9,"Luxardo Maraschino Liqueur modifies the rum base with complex cherry, sweet, and aromatic flavors while adding alcohol content",llm_contextual_v1,0.5,0.13333333333333333,3.0
24,91,4,0.5,oz,.5 oz Simple Syrup,syrup,sugar,syrup,0.1,0.9,0.1,0.2,0.0,0.4,sweetener,0.95,Simple syrup is a classic sweetener with very high sweet flavor (0.9) to balance the acidity from citrus juices,llm_contextual_v1,0.5,0.13333333333333333,3.0
24,106,1,1.5,oz,1.5 oz Pink Pigeon Rum,spirit,sugarcane,spirit,0.1,0.4,0.1,0.7,0.3,0.8,base_spirit,0.95,"Pink Pigeon Rum is the primary alcoholic component with the largest amount (1.5 oz) and highest amount_ratio (0.400), forming the foundation of the drink",llm_contextual_v1,1.5,0.4,1.0
24,119,3,0.75,oz,.75 oz Fresh Lime Juice,juice,lime,juice,0.8,0.3,0.4,0.6,0.7,0.2,acid,0.95,Fresh lime juice provides acidity with high sour flavor (0.8) and is a common acid component in cocktails,llm_contextual_v1,0.75,0.2,2.0
24,121,5,0.5,oz,.5 oz Fresh Grapefruit Juice,juice,grapefruit,juice,0.7,0.4,0.6,0.5,0.8,0.3,modifier,0.8,"Multiple acids, demoted to modifier",llm_contextual_v1,0.5,0.13333333333333333,3.0
25,50,1,1.0,oz,1 oz King's Ginger Liqueur,liqueur,ginger,liqueur,0.1,0.8,0.3,0.9,0.4,0.7,base_spirit,0.85,"King's Ginger Liqueur is the primary alcoholic component with the highest amount (1 oz) and amount_ratio (0.800), serving as the foundation of the drink despite being a liqueur rather than a traditional spirit.",llm_contextual_v1,1.0,0.8,1.0
25,123,2,0.25,oz,.25 oz Briottet Creme de Mure (Blackberry),other,blackberry,liqueur,0.2,0.8,0.4,0.7,0.6,0.6,modifier,0.9,"Briottet Creme de Mure (Blackberry) is a liqueur used in a smaller quantity (0.25 oz) to modify and enhance the flavor of the base ginger liqueur, adding fruity and sweet notes.",llm_contextual_v1,0.25,0.2,2.0
25,124,3,,top,top Pear Cider,other,pear,other,0.3,0.7,0.4,0.6,0.8,0.5,dilution,0.8,"Pear Cider is added as a 'top' ingredient, likely to dilute and lighten the drink while contributing additional flavor and effervescence, similar to soda or tonic in other cocktails.",llm_contextual_v1,,,
26,50,2,1.0,oz,1 oz King's Ginger Liqueur,liqueur,ginger,liqueur,0.1,0.8,0.3,0.9,0.4,0.7,modifier,0.9,"King's Ginger Liqueur (1 oz) modifies the base spirit with its ginger flavor and moderate alcohol content, enhancing the overall profile as a secondary alcoholic component.",llm_contextual_v1,1.0,0.23529411764705882,2.0
26,100,4,1.0,dash,1 dash Angostura Bitters,bitters,angostura,bitters,0.1,0.2,0.9,0.8,0.3,0.1,bitters,0.95,"Angostura Bitters (1 dash) is explicitly tagged as bitters, used in small quantities to add concentrated bitter and aromatic flavors.",llm_contextual_v1,1.0,0.23529411764705882,2.0
26,125,1,2.0,oz,2 oz Glenrothes Vintage Reserve,other,barley,spirit,0.2,0.4,0.3,0.8,0.5,0.7,base_spirit,0.95,"Glenrothes Vintage Reserve is a Scotch whisky with the largest amount (2 oz) and highest amount_ratio (0.471), serving as the primary alcoholic foundation of the drink.",llm_contextual_v1,2.0,0.47058823529411764,1.0
26,127,3,0.25,oz,.25 oz Honey Syrup,syrup,honey,syrup,0.1,0.9,0.2,0.7,0.6,0.5,sweetener,0.95,"Honey Syrup (0.25 oz) has a high sweet flavor score (0.9) and is a syrup, typically used to add sweetness and balance other ingredients in cocktails.",llm_contextual_v1,0.25,0.058823529411764705,3.0
27,18,2,0.25,oz,.25 oz Dry Vermouth,liqueur,wormwood,fortified_wine,0.2,0.6,0.5,0.8,0.4,0.5,modifier,0.85,"Dry Vermouth is a fortified wine used in small quantity (0.25 oz) to modify and enhance the base spirit's flavor with its sour, bitter, and aromatic qualities.",llm_contextual_v1,0.25,0.05555555555555555,2.0
27,22,3,0.25,oz,.25 oz Luxardo Maraschino Liqueur,liqueur,cherry,liqueur,0.1,0.8,0.4,0.9,0.7,0.6,sweetener,0.9,Luxardo Maraschino Liqueur has high sweetness (sweet=0.8) and is used in small amount (0.25 oz) to add sweetness and balance other flavors in the cocktail.,llm_contextual_v1,0.25,0.05555555555555555,2.0
27,100,4,2.0,dash,2 dash Angostura Bitters,bitters,angostura,bitters,0.1,0.2,0.9,0.8,0.3,0.1,bitters,0.95,"Angostura Bitters is explicitly tagged as bitters, has high bitterness (bitter=0.9), and is used in dashes as a concentrated flavoring agent.",llm_contextual_v1,2.0,0.4444444444444444,1.0
27,129,1,2.0,oz,2 oz Single Malt Scotch,spirit,barley,spirit,0.2,0.4,0.5,0.8,0.3,0.7,base_spirit,0.95,"Single Malt Scotch is the primary alcoholic component with the largest amount (2 oz) and highest amount_ratio (0.444), forming the foundation of the drink as a spirit.",llm_contextual_v1,2.0,0.4444444444444444,1.0
28,7,2,0.5,oz,.5 oz Lemon Juice,juice,lemon,juice,0.8,0.3,0.4,0.6,0.7,0.2,acid,0.95,"Lemon juice is a classic acidic component in cocktails, providing sourness and balancing sweetness",llm_contextual_v1,0.5,0.2,2.0
28,77,3,0.5,oz,.5 oz Orange Juice,juice,orange,juice,0.6,0.7,0.3,0.5,0.9,0.4,modifier,0.85,"Orange juice adds fruity flavor and sweetness that modifies the base spirit, though it also has acidic properties",llm_contextual_v1,0.5,0.2,2.0
28,91,4,0.5,oz,.5 oz Simple Syrup,syrup,sugar,syrup,0.1,0.9,0.1,0.2,0.0,0.4,sweetener,0.95,Simple syrup is a standard sweetening agent in cocktails to balance acidity and bitterness,llm_contextual_v1,0.5,0.2,2.0
28,133,1,1.0,oz,1 oz Luxardo Aperitivo,other,bitter_orange,fortified_wine,0.3,0.4,0.6,0.7,0.5,0.5,base_spirit,0.9,"Luxardo Aperitivo is the primary alcoholic component with the highest amount ratio, serving as the foundation of the drink",llm_contextual_v1,1.0,0.4,1.0
28,137,5,,top,top Anchor California Lager,beer,barley,other,0.2,0.4,0.6,0.7,0.3,0.5,dilution,0.8,"Beer (California Lager) is used to top the drink, providing dilution and carbonation, though it also adds flavor",llm_contextual_v1,,,
29,62,1,1.5,oz,1.5 oz Luxardo Bitter Bianco,other,gentian,bitters,0.1,0.2,0.9,0.8,0.1,0.2,base_spirit,0.85,"Highest amount (1.5 oz) and alcoholic content, with bitter and aromatic profile typical of a base spirit in this context, despite being tagged as 'other' and having 'bitters' anchor form",llm_contextual_v1,1.5,0.3157894736842105,1.0
29,111,4,1.0,dash,1 dash Orange Bitters,bitters,orange,bitters,0.2,0.4,0.9,0.8,0.6,0.1,bitters,0.95,"Small amount (1 dash), explicitly tagged as bitters, with high bitter and aromatic flavor profile, used to enhance complexity",llm_contextual_v1,1.0,0.21052631578947367,2.0
29,139,2,1.0,oz,1 oz Junmai Sake,other,rice,spirit,0.2,0.6,0.3,0.7,0.4,0.5,modifier,0.9,"Significant amount (1 oz) of alcoholic ingredient (Junmai Sake) that modifies the base spirit's flavor, adding sweetness and aroma",llm_contextual_v1,1.0,0.21052631578947367,2.0
29,140,3,0.25,oz,.25 oz Coconut Rum,spirit,sugarcane,spirit,0.1,0.4,0.1,0.7,0.3,0.8,sweetener,0.8,"Small amount (0.25 oz) of spirit with sweet flavor profile, likely used to add sweetness and balance bitterness",llm_contextual_v1,0.25,0.05263157894736842,3.0
29,142,5,1.0,dash,1 dash Coconut Vinegar,other,coconut,other,0.7,0.3,0.4,0.6,0.5,0.4,acid,0.75,"Small amount (1 dash) with high sour flavor, providing acidity to balance the drink, despite being vinegar",llm_contextual_v1,1.0,0.21052631578947367,2.0
30,7,5,0.375,oz,.375 oz Lemon Juice,juice,lemon,juice,0.8,0.3,0.4,0.6,0.7,0.2,acid,0.9,"Lemon juice is a classic acidic component in cocktails, providing sourness to balance sweetness, as indicated by its high sour flavor profile and typical use as citrus juice.",llm_contextual_v1,0.375,0.11538461538461539,3.0
30,89,1,1.5,oz,1.5 oz H by HINE,other,grape,spirit,0.2,0.6,0.4,0.9,0.7,0.8,base_spirit,0.95,"H by HINE is the largest ingredient by amount (1.5 oz, amount_rank 1) and is described as a grape spirit, making it the primary alcoholic foundation of the drink.",llm_contextual_v1,1.5,0.46153846153846156,1.0
30,144,2,0.5,oz,.5 oz Dubonnet Rouge,other,quince,fortified_wine,0.2,0.7,0.4,0.8,0.6,0.5,modifier,0.85,"Dubonnet Rouge is a fortified wine used in smaller quantity (0.5 oz) to enhance and modify the base spirit's flavor, adding complexity and sweetness.",llm_contextual_v1,0.5,0.15384615384615385,2.0
30,145,3,0.5,oz,.5 oz Cherry Herring,other,cherry,liqueur,0.2,0.8,0.4,0.7,0.6,0.6,sweetener,0.8,"Cherry Herring is a cherry liqueur with high sweetness (sweet=0.8), used in moderate amount (0.5 oz) to add sweetness and balance the acidity from citrus juices.",llm_contextual_v1,0.5,0.15384615384615385,2.0
30,146,4,0.375,oz,.375 oz Blood Orange Juice,juice,orange,juice,0.6,0.7,0.3,0.5,0.9,0.4,other,0.75,"Blood orange juice contributes both acidity and sweetness, but in this context it likely serves as a flavor enhancer or secondary acid, not fitting cleanly into a single primary role due to its balanced flavor profile and smaller amount.",llm_contextual_v1,0.375,0.11538461538461539,3.0
31,22,3,0.25,oz,.25 oz Luxardo Maraschino Liqueur,liqueur,cherry,liqueur,0.1,0.8,0.4,0.9,0.7,0.6,sweetener,0.85,"Luxardo Maraschino Liqueur adds sweetness (sweet=0.8) to balance the drink, used in a small amount of 0.25 oz as a liqueur.",llm_contextual_v1,0.25,0.047619047619047616,3.0
31,148,1,1.5,oz,1.5 oz Old Tom Gin,spirit,juniper,spirit,0.2,0.3,0.4,0.9,0.5,0.7,base_spirit,0.95,"Old Tom Gin is the primary alcoholic component with 1.5 oz, forming the foundation of the drink as a spirit with juniper notes.",llm_contextual_v1,1.5,0.2857142857142857,2.0
31,149,2,1.5,oz,1.5 oz Tempus Fugit Alessio Vermouth di Torino Rosso,liqueur,wormwood,fortified_wine,0.2,0.6,0.5,0.8,0.4,0.5,modifier,0.9,"Tempus Fugit Alessio Vermouth di Torino Rosso, a fortified wine with wormwood, modifies and enhances the gin's flavor with its sweet and bitter profile at 1.5 oz.",llm_contextual_v1,1.5,0.2857142857142857,2.0
31,151,4,2.0,dash,2 dash Tempus Fugit Abbott's Bitters,bitters,botanical,bitters,0.1,0.1,0.9,0.8,0.2,0.1,bitters,0.95,"Tempus Fugit Abbott's Bitters is a concentrated flavoring agent with high bitterness (bitter=0.9), used in dashes to add complexity.",llm_contextual_v1,2.0,0.38095238095238093,1.0
32,35,2,0.5,oz,.5 oz Bourbon,spirit,corn,spirit,0.1,0.6,0.4,0.8,0.5,0.7,base_spirit,0.9,"Bourbon is a spirit with high aroma and body, serving as the primary alcoholic foundation despite its lower amount ratio, as it's the only traditional base spirit in the recipe.",llm_contextual_v1,0.5,0.08333333333333333,4.0
32,65,4,0.75,oz,.75 oz Pineapple Juice,juice,pineapple,juice,0.6,0.7,0.3,0.8,0.9,0.4,modifier,0.85,"Pineapple juice adds fruity and sweet flavors that enhance and modify the base spirit, with a moderate amount ratio and high fruity/sweet flavor profile.",llm_contextual_v1,0.75,0.125,3.0
32,100,6,2.0,dash,2 dash Angostura Bitters,bitters,angostura,bitters,0.1,0.2,0.9,0.8,0.3,0.1,bitters,0.95,"Angostura bitters are a classic bitters type used in small dashes to add concentrated bitter and aromatic notes, as indicated by its type_tag and high bitter flavor.",llm_contextual_v1,2.0,0.3333333333333333,1.0
32,107,1,1.5,oz,1.5 oz Luxardo Amaretto di Saschira,other,almond,liqueur,0.1,0.9,0.3,0.8,0.4,0.7,sweetener,0.9,"Luxardo Amaretto di Saschira is a liqueur with very high sweetness (sweet=0.9) and the highest amount ratio, primarily adding sweetness to balance the cocktail.",llm_contextual_v1,1.5,0.25,2.0
32,119,3,0.5,oz,.5 oz Fresh Lime Juice,juice,lime,juice,0.8,0.3,0.4,0.6,0.7,0.2,acid,0.95,"Fresh lime juice is a citrus juice with high sourness (sour=0.8), typically used to provide acidity in cocktails.",llm_contextual_v1,0.5,0.08333333333333333,4.0
32,156,5,0.75,oz,.75 oz Fresh Egg White,other,egg,other,0.1,0.2,0.1,0.3,0.2,0.4,other,0.8,"Fresh egg white is used for texture and foam, not fitting standard flavor roles like sweetener or acid, with low flavor scores and a unique function in the drink.",llm_contextual_v1,0.75,0.125,3.0
33,36,4,0.5,oz,.5 oz Fresh Lemon Juice,juice,lemon,juice,0.8,0.3,0.4,0.6,0.7,0.2,acid,0.95,"Fresh lemon juice is a classic source of acidity in cocktails, with high sour flavor (0.8) and small amount (0.5 oz) typical for balancing drinks.",llm_contextual_v1,0.5,0.05405405405405406,5.0
33,91,5,0.75,oz,.75 oz Simple Syrup,syrup,sugar,syrup,0.1,0.9,0.1,0.2,0.0,0.4,sweetener,0.98,"Simple syrup is a standard sweetening agent in cocktails, with very high sweet flavor (0.9) and moderate amount (0.75 oz) to balance acidity.",llm_contextual_v1,0.75,0.08108108108108109,4.0
33,100,7,1.0,dash,1 dash Angostura Bitters,bitters,angostura,bitters,0.1,0.2,0.9,0.8,0.3,0.1,bitters,0.99,"Angostura bitters is explicitly labeled as bitters type, used in small quantity (1 dash) with high bitter flavor (0.9) and aroma (0.8) for flavor enhancement.",llm_contextual_v1,1.0,0.10810810810810811,3.0
33,158,1,1.0,oz,1 oz Broker's Gin,spirit,juniper,spirit,0.2,0.3,0.4,0.9,0.5,0.7,base_spirit,0.9,"Broker's Gin is a spirit with juniper character, moderate amount (1 oz) and high aroma (0.9), serving as one of the primary alcoholic foundations alongside vodka.",llm_contextual_v1,1.0,0.10810810810810811,3.0
33,159,2,1.0,oz,1 oz Karlsson's Gold Vodka,spirit,grain,spirit,0.2,0.1,0.3,0.4,0.0,0.6,modifier,0.85,"Multiple base spirits, demoted to modifier",llm_contextual_v1,1.0,0.10810810810810811,3.0
